Index	Queue	Material	Pass	Shader	Mesh	SubMesh	IndexCount	BaseIndex	BaseVertex
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
	2000	00000219E3F5C8A0	0	19	2	0	594	115728	28049
